sample_index,time_s,voltage_mV
9026,4.513,2.45546
9027,4.5135,2.44095
9028,4.514,2.44982
9029,4.5145,2.45385
9030,4.515,2.44659
9031,4.5155,2.45304
9032,4.516,2.44256
9033,4.5165,2.44498
9034,4.517,2.43531
9035,4.5175,2.43531
9036,4.518,2.4474
9037,4.5185,2.43209
9038,4.519,2.41919
9039,4.5195,2.40952
9040,4.52,2.40227
9041,4.5205,2.40388
9042,4.521,2.40227
9043,4.5215,2.41839
9044,4.522,2.4063
9045,4.5225,2.41436
9046,4.523,2.4063
9047,4.5235,2.40308
9048,4.524,2.40549
9049,4.5245,2.40227
9050,4.525,2.40872
9051,4.5255,2.40147
9052,4.526,2.39744
9053,4.5265,2.38615
9054,4.527,2.38454
9055,4.5275,2.38212
9056,4.528,2.38938
9057,4.5285,2.36359
9058,4.529,2.37407
9059,4.5295,2.37407
9060,4.53,2.38051
9061,4.5305,2.39421
9062,4.531,2.37407
9063,4.5315,2.37407
9064,4.532,2.37729
9065,4.5325,2.38615
9066,4.533,2.37729
9067,4.5335,2.38696
9068,4.534,2.39099
9069,4.5345,2.39985
9070,4.535,2.38696
9071,4.5355,2.39582
9072,4.536,2.39179
9073,4.5365,2.37407
9074,4.537,2.36278
9075,4.5375,2.37648
9076,4.538,2.38535
9077,4.5385,2.39985
9078,4.539,2.40872
9079,4.5395,2.41758
9080,4.54,2.42242
9081,4.5405,2.42806
9082,4.541,2.44418
9083,4.5415,2.45385
9084,4.542,2.48125
9085,4.5425,2.48286
9086,4.543,2.5022
9087,4.5435,2.5296
9088,4.544,2.54249
9089,4.5445,2.56586
9090,4.545,2.58601
9091,4.5455,2.57231
9092,4.546,2.557
9093,4.5465,2.55055
9094,4.547,2.5441
9095,4.5475,2.57553
9096,4.548,2.55538
9097,4.5485,2.56667
9098,4.549,2.54571
9099,4.5495,2.56989
9100,4.55,2.58842
9101,4.5505,2.5852
9102,4.551,2.58681
9103,4.5515,2.58681
9104,4.552,2.57231
9105,4.5525,2.57311
9106,4.553,2.56667
9107,4.5535,2.55377
9108,4.554,2.55297
9109,4.5545,2.52718
9110,4.555,2.51832
9111,4.5555,2.50462
9112,4.556,2.503
9113,4.5565,2.49897
9114,4.557,2.49011
9115,4.5575,2.47963
9116,4.558,2.47722
9117,4.5585,2.46674
9118,4.559,2.4748
9119,4.5595,2.47158
9120,4.56,2.48366
9121,4.5605,2.48366
9122,4.561,2.48366
9123,4.5615,2.48366
9124,4.562,2.48689
9125,4.5625,2.48769
9126,4.563,2.50945
9127,4.5635,2.50542
9128,4.564,2.50703
9129,4.5645,2.50139
9130,4.565,2.49817
9131,4.5655,2.50462
9132,4.566,2.5167
9133,4.5665,2.49978
9134,4.567,2.49333
9135,4.5675,2.48044
9136,4.568,2.48608
9137,4.5685,2.4756
9138,4.569,2.45949
9139,4.5695,2.45304
9140,4.57,2.45546
9141,4.5705,2.45304
9142,4.571,2.44901
9143,4.5715,2.4474
9144,4.572,2.46432
9145,4.5725,2.46029
9146,4.573,2.46755
9147,4.5735,2.48205
9148,4.574,2.49897
9149,4.5745,2.49656
9150,4.575,2.50703
9151,4.5755,2.5167
9152,4.576,2.50945
9153,4.5765,2.50542
9154,4.577,2.51348
9155,4.5775,2.50381
9156,4.578,2.50059
9157,4.5785,2.49253
9158,4.579,2.49414
9159,4.5795,2.49172
9160,4.58,2.46674
9161,4.5805,2.46432
9162,4.581,2.44337
9163,4.5815,2.44498
9164,4.582,2.43531
9165,4.5825,2.43209
9166,4.583,2.42484
9167,4.5835,2.41758
9168,4.584,2.43612
9169,4.5845,2.44498
9170,4.585,2.43692
9171,4.5855,2.43773
9172,4.586,2.44982
9173,4.5865,2.46593
9174,4.587,2.45385
9175,4.5875,2.46674
9176,4.588,2.46916
9177,4.5885,2.47883
9178,4.589,2.47722
9179,4.5895,2.46835
9180,4.59,2.48125
9181,4.5905,2.47883
9182,4.591,2.47319
9183,4.5915,2.46674
9184,4.592,2.44579
9185,4.5925,2.4474
9186,4.593,2.43934
9187,4.5935,2.43451
9188,4.594,2.44498
9189,4.5945,2.42806
9190,4.595,2.43612
9191,4.5955,2.43209
9192,4.596,2.42564
9193,4.5965,2.42725
9194,4.597,2.44095
9195,4.5975,2.44821
9196,4.598,2.45465
9197,4.5985,2.47158
9198,4.599,2.4756
9199,4.5995,2.47641
9200,4.6,2.49253
9201,4.6005,2.49011
9202,4.601,2.48286
9203,4.6015,2.49736
9204,4.602,2.503
9205,4.6025,2.50542
9206,4.603,2.49172
9207,4.6035,2.49495
9208,4.604,2.47722
9209,4.6045,2.47319
9210,4.605,2.45385
9211,4.6055,2.46352
9212,4.606,2.45626
9213,4.6065,2.45385
9214,4.607,2.45304
9215,4.6075,2.44498
9216,4.608,2.45143
9217,4.6085,2.45465
9218,4.609,2.43612
9219,4.6095,2.45304
9220,4.61,2.45465
9221,4.6105,2.44982
9222,4.611,2.45868
9223,4.6115,2.47641
9224,4.612,2.4893
9225,4.6125,2.48286
9226,4.613,2.47077
9227,4.6135,2.47077
9228,4.614,2.48689
9229,4.6145,2.48286
9230,4.615,2.48125
9231,4.6155,2.49253
9232,4.616,2.47158
9233,4.6165,2.47077
9234,4.617,2.43853
9235,4.6175,2.42645
9236,4.618,2.41194
9237,4.6185,2.42806
9238,4.619,2.42484
9239,4.6195,2.42806
9240,4.62,2.43531
9241,4.6205,2.44659
9242,4.621,2.44901
9243,4.6215,2.46352
9244,4.622,2.46755
9245,4.6225,2.4756
9246,4.623,2.48608
9247,4.6235,2.47963
9248,4.624,2.49253
9249,4.6245,2.51429
9250,4.625,2.51832
9251,4.6255,2.52799
9252,4.626,2.53524
9253,4.6265,2.54894
9254,4.627,2.55136
9255,4.6275,2.55619
9256,4.628,2.54169
9257,4.6285,2.52637
9258,4.629,2.51912
9259,4.6295,2.52476
9260,4.63,2.53282
9261,4.6305,2.53282
9262,4.631,2.51832
9263,4.6315,2.51348
9264,4.632,2.50059
9265,4.6325,2.49656
9266,4.633,2.49656
9267,4.6335,2.50059
9268,4.634,2.50542
9269,4.6345,2.48769
9270,4.635,2.49656
9271,4.6355,2.49978
9272,4.636,2.50542
9273,4.6365,2.50864
9274,4.637,2.49897
9275,4.6375,2.51832
9276,4.638,2.51832
9277,4.6385,2.50945
9278,4.639,2.50059
9279,4.6395,2.50462
9280,4.64,2.49978
9281,4.6405,2.50945
9282,4.641,2.5159
9283,4.6415,2.51429
9284,4.642,2.51509
9285,4.6425,2.5159
9286,4.643,2.51187
9287,4.6435,2.49817
9288,4.644,2.49656
9289,4.6445,2.49575
9290,4.645,2.49575
9291,4.6455,2.49414
9292,4.646,2.49495
9293,4.6465,2.49656
9294,4.647,2.503
9295,4.6475,2.49736
9296,4.648,2.50703
9297,4.6485,2.50784
9298,4.649,2.52234
9299,4.6495,2.52718
9300,4.65,2.53927
9301,4.6505,2.5433
9302,4.651,2.53766
9303,4.6515,2.53121
9304,4.652,2.54088
9305,4.6525,2.54733
9306,4.653,2.56344
9307,4.6535,2.57231
9308,4.654,2.55216
9309,4.6545,2.54571
9310,4.655,2.5433
9311,4.6555,2.53121
9312,4.656,2.52879
9313,4.6565,2.51751
9314,4.657,2.503
9315,4.6575,2.50139
9316,4.658,2.50784
9317,4.6585,2.50059
9318,4.659,2.50542
9319,4.6595,2.51348
9320,4.66,2.52154
9321,4.6605,2.51106
9322,4.661,2.51832
9323,4.6615,2.52234
9324,4.662,2.51187
9325,4.6625,2.52234
9326,4.663,2.51832
9327,4.6635,2.51832
9328,4.664,2.50703
9329,4.6645,2.51187
9330,4.665,2.51267
9331,4.6655,2.50703
9332,4.666,2.51993
9333,4.6665,2.503
9334,4.667,2.5022
9335,4.6675,2.5022
9336,4.668,2.49897
9337,4.6685,2.48769
9338,4.669,2.48447
9339,4.6695,2.46513
9340,4.67,2.46916
9341,4.6705,2.47319
9342,4.671,2.45949
9343,4.6715,2.44901
9344,4.672,2.41758
9345,4.6725,2.47077
9346,4.673,2.48366
9347,4.6735,2.48366
9348,4.674,2.48366
9349,4.6745,2.4885
9350,4.675,2.48447
9351,4.6755,2.49656
9352,4.676,2.49253
9353,4.6765,2.49253
9354,4.677,2.49253
9355,4.6775,2.4885
9356,4.678,2.47722
9357,4.6785,2.48205
9358,4.679,2.47319
9359,4.6795,2.46916
9360,4.68,2.46593
9361,4.6805,2.4748
9362,4.681,2.48044
9363,4.6815,2.47802
9364,4.682,2.46674
9365,4.6825,2.45626
9366,4.683,2.44982
9367,4.6835,2.45223
9368,4.684,2.45143
9369,4.6845,2.45143
9370,4.685,2.46996
9371,4.6855,2.46593
9372,4.686,2.47399
9373,4.6865,2.48366
9374,4.687,2.47399
9375,4.6875,2.47883
9376,4.688,2.49978
9377,4.6885,2.50864
9378,4.689,2.50945
9379,4.6895,2.50139
9380,4.69,2.50703
9381,4.6905,2.49978
9382,4.691,2.50139
9383,4.6915,2.48366
9384,4.692,2.47883
9385,4.6925,2.47238
9386,4.693,2.46916
9387,4.6935,2.46029
9388,4.694,2.4474
9389,4.6945,2.43451
9390,4.695,2.43048
9391,4.6955,2.43209
9392,4.696,2.42242
9393,4.6965,2.43531
9394,4.697,2.43128
9395,4.6975,2.44418
9396,4.698,2.45385
9397,4.6985,2.45465
9398,4.699,2.4756
9399,4.6995,2.4619
9400,4.7,2.47158
9401,4.7005,2.45788
9402,4.701,2.46352
9403,4.7015,2.47883
9404,4.702,2.47963
9405,4.7025,2.47319
9406,4.703,2.48044
9407,4.7035,2.47319
9408,4.704,2.45949
9409,4.7045,2.47641
9410,4.705,2.4611
9411,4.7055,2.44579
9412,4.706,2.44337
9413,4.7065,2.42886
9414,4.707,2.41839
9415,4.7075,2.41114
9416,4.708,2.42403
9417,4.7085,2.41516
9418,4.709,2.43048
9419,4.7095,2.42564
9420,4.71,2.46271
9421,4.7105,2.48286
9422,4.711,2.48769
9423,4.7115,2.49897
9424,4.712,2.49978
9425,4.7125,2.49011
9426,4.713,2.49656
9427,4.7135,2.48447
9428,4.714,2.47158
9429,4.7145,2.47802
9430,4.715,2.47319
9431,4.7155,2.46352
9432,4.716,2.4474
9433,4.7165,2.42806
9434,4.717,2.40549
9435,4.7175,2.39502
9436,4.718,2.37971
9437,4.7185,2.38857
9438,4.719,2.36601
9439,4.7195,2.36198
9440,4.72,2.3507
9441,4.7205,2.36117
9442,4.721,2.36117
9443,4.7215,2.35956
9444,4.722,2.37245
9445,4.7225,2.38696
9446,4.723,2.40227
9447,4.7235,2.41919
9448,4.724,2.44498
9449,4.7245,2.44821
9450,4.725,2.46352
9451,4.7255,2.4748
9452,4.726,2.49253
9453,4.7265,2.49253
9454,4.727,2.4748
9455,4.7275,2.4893
9456,4.728,2.49172
9457,4.7285,2.48608
9458,4.729,2.4893
9459,4.7295,2.4756
9460,4.73,2.45868
9461,4.7305,2.45143
9462,4.731,2.44256
9463,4.7315,2.43209
9464,4.732,2.43612
9465,4.7325,2.43451
9466,4.733,2.41758
9467,4.7335,2.41275
9468,4.734,2.41033
9469,4.7345,2.42161
9470,4.735,2.43209
9471,4.7355,2.44498
9472,4.736,2.44982
9473,4.7365,2.46432
9474,4.737,2.46593
9475,4.7375,2.48205
9476,4.738,2.47963
9477,4.7385,2.52234
9478,4.739,2.53846
9479,4.7395,2.55458
9480,4.74,2.59326
9481,4.7405,2.58278
9482,4.741,2.59971
9483,4.7415,2.61582
9484,4.742,2.63436
9485,4.7425,2.66015
9486,4.743,2.69641
9487,4.7435,2.71817
9488,4.744,2.7222
9489,4.7445,2.73751
9490,4.745,2.74718
9491,4.7455,2.73912
9492,4.746,2.76974
9493,4.7465,2.777
9494,4.747,2.80359
9495,4.7475,2.83824
9496,4.748,2.87531
9497,4.7485,2.90513
9498,4.749,2.95429
9499,4.7495,2.99136
9500,4.75,3.00989
9501,4.7505,3.03568
9502,4.751,3.05018
9503,4.7515,3.08161
9504,4.752,3.08403
9505,4.7525,3.08161
9506,4.753,3.10256
9507,4.7535,3.09531
9508,4.754,3.06952
9509,4.7545,3.03165
9510,4.755,3.02842
9511,4.7555,3.01875
9512,4.756,3.00505
9513,4.7565,3.01392
9514,4.757,3.0107
9515,4.7575,2.97363
9516,4.758,2.93575
9517,4.7585,2.91802
9518,4.759,2.88176
9519,4.7595,2.86081
9520,4.76,2.84066
9521,4.7605,2.8044
9522,4.761,2.74396
9523,4.7615,2.72139
9524,4.762,2.69722
9525,4.7625,2.71575
9526,4.763,2.69641
9527,4.7635,2.6811
9528,4.764,2.63436
9529,4.7645,2.59971
9530,4.765,2.58681
9531,4.7655,2.56505
9532,4.766,2.54491
9533,4.7665,2.53604
9534,4.767,2.50703
9535,4.7675,2.45788
9536,4.768,2.41033
9537,4.7685,2.37084
9538,4.769,2.33136
9539,4.7695,2.26527
9540,4.77,2.21209
9541,4.7705,2.19597
9542,4.771,1.92359
9543,4.7715,2.20806
9544,4.772,2.22176
9545,4.7725,2.24352
9546,4.773,2.25238
9547,4.7735,2.27333
9548,4.774,2.2959
9549,4.7745,2.32007
9550,4.775,2.32733
9551,4.7755,2.35795
9552,4.776,2.38293
9553,4.7765,2.40308
9554,4.777,2.44498
9555,4.7775,2.45788
9556,4.778,2.47722
9557,4.7785,2.49897
9558,4.779,2.49817
9559,4.7795,2.50542
9560,4.78,2.5159
9561,4.7805,2.51267
9562,4.781,2.52476
9563,4.7815,2.52476
9564,4.782,2.5441
9565,4.7825,2.56505
9566,4.783,2.56505
9567,4.7835,2.59326
9568,4.784,2.60132
9569,4.7845,2.60777
9570,4.785,2.60696
9571,4.7855,2.61018
9572,4.786,2.60696
9573,4.7865,2.60615
9574,4.787,2.60293
9575,4.7875,2.60132
9576,4.788,2.58681
9577,4.7885,2.58198
9578,4.789,2.56264
9579,4.7895,2.5578
9580,4.79,2.53685
9581,4.7905,2.53201
9582,4.791,2.51509
9583,4.7915,2.50059
9584,4.792,2.89546
9585,4.7925,2.47399
9586,4.793,2.45223
9587,4.7935,2.44095
9588,4.794,2.44015
9589,4.7945,2.44256
9590,4.795,2.44095
9591,4.7955,2.44821
9592,4.796,2.44821
9593,4.7965,2.47883
9594,4.797,2.49172
9595,4.7975,2.52154
9596,4.798,2.53766
9597,4.7985,2.55297
9598,4.799,2.54571
9599,4.7995,2.5441
9600,4.8,2.58037
9601,4.8005,2.58681
9602,4.801,2.58681
9603,4.8015,2.59245
9604,4.802,2.59004
9605,4.8025,2.59407
9606,4.803,2.58681
9607,4.8035,2.58842
9608,4.804,2.56908
9609,4.8045,2.57392
9610,4.805,2.56103
9611,4.8055,2.56667
9612,4.806,2.55216
9613,4.8065,2.55458
9614,4.807,2.55377
9615,4.8075,2.55458
9616,4.808,2.55055
9617,4.8085,2.55216
9618,4.809,2.5441
9619,4.8095,2.54894
9620,4.81,2.55136
9621,4.8105,2.5441
9622,4.811,2.55055
9623,4.8115,2.54169
9624,4.812,2.55055
9625,4.8125,2.55216
9626,4.813,2.557
9627,4.8135,2.56747
9628,4.814,2.56989
9629,4.8145,2.57231
9630,4.815,2.59084
9631,4.8155,2.57714
9632,4.816,2.57956
9633,4.8165,2.56989
9634,4.817,2.57231
9635,4.8175,2.56989
9636,4.818,2.56667
9637,4.8185,2.557
9638,4.819,2.5441
9639,4.8195,2.53524
9640,4.82,2.53604
9641,4.8205,2.53121
9642,4.821,2.51348
9643,4.8215,2.53201
9644,4.822,2.53927
9645,4.8225,2.53524
9646,4.823,2.55055
9647,4.8235,2.54813
9648,4.824,2.54491
9649,4.8245,2.53927
9650,4.825,2.53927
9651,4.8255,2.54974
9652,4.826,2.54813
9653,4.8265,2.5441
9654,4.827,2.55297
9655,4.8275,2.55055
9656,4.828,2.54571
9657,4.8285,2.5441
9658,4.829,2.55619
9659,4.8295,2.557
9660,4.83,2.54974
9661,4.8305,2.54491
9662,4.831,2.55458
9663,4.8315,2.53927
9664,4.832,2.53766
9665,4.8325,2.55216
9666,4.833,2.55055
9667,4.8335,2.55941
9668,4.834,2.53846
9669,4.8345,2.55136
9670,4.835,2.56667
9671,4.8355,2.57875
9672,4.836,2.58278
9673,4.8365,2.59326
9674,4.837,2.58681
9675,4.8375,2.58198
9676,4.838,2.5989
9677,4.8385,2.60777
9678,4.839,2.61502
9679,4.8395,2.61502
9680,4.84,2.61663
9681,4.8405,2.60374
9682,4.841,2.59245
9683,4.8415,2.58601
9684,4.842,2.59165
9685,4.8425,2.57311
9686,4.843,2.56828
9687,4.8435,2.56344
9688,4.844,2.56344
9689,4.8445,2.57231
9690,4.845,2.56103
9691,4.8455,2.56989
9692,4.846,2.58037
9693,4.8465,2.57956
9694,4.847,2.57231
9695,4.8475,2.5707
9696,4.848,2.59165
9697,4.8485,2.58359
9698,4.849,2.5844
9699,4.8495,2.58037
9700,4.85,2.57956
9701,4.8505,2.60212
9702,4.851,2.59487
9703,4.8515,2.57634
9704,4.852,2.57634
9705,4.8525,2.57231
9706,4.853,2.55216
9707,4.8535,2.54813
9708,4.854,2.53766
9709,4.8545,2.51832
9710,4.855,2.49897
9711,4.8555,2.47722
9712,4.856,2.43773
9713,4.8565,2.42484
9714,4.857,2.42081
9715,4.8575,2.43128
9716,4.858,2.44498
9717,4.8585,2.45143
9718,4.859,2.49414
9719,4.8595,2.50542
9720,4.86,2.54733
9721,4.8605,2.57231
9722,4.861,2.58601
9723,4.8615,2.61744
9724,4.862,2.63355
9725,4.8625,2.67143
9726,4.863,2.6956
9727,4.8635,2.69802
9728,4.864,2.69641
9729,4.8645,2.7093
9730,4.865,2.71172
9731,4.8655,2.73509
9732,4.866,2.74396
9733,4.8665,2.74557
9734,4.867,2.72623
9735,4.8675,2.72462
9736,4.868,2.71817
9737,4.8685,2.69963
9738,4.869,2.70608
9739,4.8695,2.71495
9740,4.87,2.71414
9741,4.8705,2.71817
9742,4.871,2.7093
9743,4.8715,2.71817
9744,4.872,2.7093
9745,4.8725,2.71978
9746,4.873,2.73509
9747,4.8735,2.74396
9748,4.874,2.76007
9749,4.8745,2.74879
9750,4.875,2.74879
9751,4.8755,2.74315
9752,4.876,2.73751
9753,4.8765,2.74234
9754,4.877,2.73509
9755,4.8775,2.73751
9756,4.878,2.74637
9757,4.8785,2.75685
9758,4.879,2.73509
9759,4.8795,2.73187
9760,4.88,2.72703
9761,4.8805,2.723
9762,4.881,2.72381
9763,4.8815,2.70286
9764,4.882,2.71092
9765,4.8825,2.71253
9766,4.883,2.71011
9767,4.8835,2.70527
9768,4.884,2.70125
9769,4.8845,2.72462
9770,4.885,2.72059
9771,4.8855,2.73106
9772,4.886,2.74396
9773,4.8865,2.74799
9774,4.887,2.74799
9775,4.8875,2.74799
9776,4.888,2.75282
9777,4.8885,2.75604
9778,4.889,2.76249
9779,4.8895,2.74799
9780,4.89,2.75846
9781,4.8905,2.74799
9782,4.891,2.75443
9783,4.8915,2.7633
9784,4.892,2.76168
9785,4.8925,2.7504
9786,4.893,2.76491
9787,4.8935,2.74073
9788,4.894,2.73751
9789,4.8945,2.74557
9790,4.895,2.74154
9791,4.8955,2.74476
9792,4.896,2.73751
9793,4.8965,2.75927
9794,4.897,2.76007
9795,4.8975,2.75121
9796,4.898,2.74154
9797,4.8985,2.7093
9798,4.899,2.67465
9799,4.8995,2.65128
9800,4.9,2.65692
9801,4.9005,2.63678
9802,4.901,2.63436
9803,4.9015,2.64484
9804,4.902,2.65934
9805,4.9025,2.65853
9806,4.903,2.66095
9807,4.9035,2.66821
9808,4.904,2.6811
9809,4.9045,2.70527
9810,4.905,2.74154
9811,4.9055,2.7915
9812,4.906,2.82132
9813,4.9065,2.85758
9814,4.907,2.88821
9815,4.9075,2.90674
9816,4.908,2.92205
9817,4.9085,2.92689
9818,4.909,2.92205
9819,4.9095,2.92044
9820,4.91,2.91238
9821,4.9105,2.90432
9822,4.911,2.9011
9823,4.9115,2.9019
9824,4.912,2.89223
9825,4.9125,2.87934
9826,4.913,2.88176
9827,4.9135,2.87934
9828,4.914,2.87531
9829,4.9145,2.87692
9830,4.915,2.87853
9831,4.9155,2.87128
9832,4.916,2.85678
9833,4.9165,2.84549
9834,4.917,2.83502
9835,4.9175,2.8181
9836,4.918,2.79231
9837,4.9185,2.76571
9838,4.919,2.7504
9839,4.9195,2.75282
9840,4.92,2.74234
9841,4.9205,2.7496
9842,4.921,2.73993
9843,4.9215,2.74154
9844,4.922,2.7367
9845,4.9225,2.7504
9846,4.923,2.75685
9847,4.9235,2.76733
9848,4.924,2.78505
9849,4.9245,2.7778
9850,4.925,2.79231
9851,4.9255,2.80198
9852,4.926,2.8052
9853,4.9265,2.8044
9854,4.927,2.81971
9855,4.9275,2.83179
9856,4.928,2.84469
9857,4.9285,2.85033
9858,4.929,2.85194
9859,4.9295,2.84308
9860,4.93,2.82777
9861,4.9305,2.81245
9862,4.931,2.78908
9863,4.9315,2.78908
9864,4.932,2.78586
9865,4.9325,2.78264
9866,4.933,2.7641
9867,4.9335,2.75846
9868,4.934,2.74396
9869,4.9345,2.73751
9870,4.935,2.72462
9871,4.9355,2.7222
9872,4.936,2.723
9873,4.9365,2.71817
9874,4.937,2.70769
9875,4.9375,2.68996
9876,4.938,2.69883
9877,4.9385,2.68755
9878,4.939,2.70205
9879,4.9395,2.67949
9880,4.94,2.67062
9881,4.9405,2.65934
9882,4.941,2.64967
9883,4.9415,2.63597
9884,4.942,2.61905
9885,4.9425,2.60857
9886,4.943,2.60374
9887,4.9435,2.60293
9888,4.944,2.58923
9889,4.9445,2.57956
9890,4.945,2.56183
9891,4.9455,2.56022
9892,4.946,2.54088
9893,4.9465,2.5441
9894,4.947,2.53524
9895,4.9475,2.53121
9896,4.948,2.53121
9897,4.9485,2.54088
9898,4.949,2.55538
9899,4.9495,2.56747
9900,4.95,2.56667
9901,4.9505,2.58601
9902,4.951,2.58681
9903,4.9515,2.59004
9904,4.952,2.60212
9905,4.9525,2.5981
9906,4.953,2.58923
9907,4.9535,2.56747
9908,4.954,2.56747
9909,4.9545,2.5441
9910,4.955,2.52557
9911,4.9555,2.50542
9912,4.956,2.47802
9913,4.9565,2.45788
9914,4.957,2.43612
9915,4.9575,2.41919
9916,4.958,2.40227
9917,4.9585,2.41275
9918,4.959,2.39582
9919,4.9595,2.38938
9920,4.96,2.38535
9921,4.9605,2.38454
9922,4.961,2.39582
9923,4.9615,2.39341
9924,4.962,2.42161
9925,4.9625,2.43773
9926,4.963,2.4619
9927,4.9635,2.46271
9928,4.964,2.48125
9929,4.9645,2.49172
9930,4.965,2.50462
9931,4.9655,2.5022
9932,4.966,2.49011
9933,4.9665,2.49092
9934,4.967,2.49817
9935,4.9675,2.49736
9936,4.968,2.48608
9937,4.9685,2.48608
9938,4.969,2.48366
9939,4.9695,2.48366
9940,4.97,2.47158
9941,4.9705,2.46513
9942,4.971,2.46916
9943,4.9715,2.43934
9944,4.972,2.44095
9945,4.9725,2.42806
9946,4.973,2.42564
9947,4.9735,2.42886
9948,4.974,2.43209
9949,4.9745,2.41758
9950,4.975,2.39824
9951,4.9755,2.38535
9952,4.976,2.38051
9953,4.9765,2.37568
9954,4.977,2.36842
9955,4.9775,2.37487
9956,4.978,2.38132
9957,4.9785,2.38454
9958,4.979,2.38696
9959,4.9795,2.38777
9960,4.98,2.39179
9961,4.9805,2.38938
9962,4.981,2.39582
9963,4.9815,2.4063
9964,4.982,2.42564
9965,4.9825,2.44015
9966,4.983,2.45707
9967,4.9835,2.47399
9968,4.984,2.48125
9969,4.9845,2.47883
9970,4.985,2.48527
9971,4.9855,2.49575
9972,4.986,2.49092
9973,4.9865,2.48769
9974,4.987,2.48366
9975,4.9875,2.47963
9976,4.988,2.46835
9977,4.9885,2.45465
9978,4.989,2.46029
9979,4.9895,2.46029
9980,4.99,2.44901
9981,4.9905,2.45385
9982,4.991,2.43451
9983,4.9915,2.45385
9984,4.992,2.43209
9985,4.9925,2.43451
9986,4.993,2.42806
9987,4.9935,2.42403
9988,4.994,2.41355
9989,4.9945,2.40147
9990,4.995,2.39421
9991,4.9955,2.39582
9992,4.996,2.38938
9993,4.9965,2.36762
9994,4.997,2.39341
9995,4.9975,2.39582
9996,4.998,2.39502
9997,4.9985,2.38051
9998,4.999,2.37568
9999,4.9995,2.36681
10000,5.0,2.37165
10001,5.0005,2.37971
10002,5.001,2.38132
10003,5.0015,2.37326
10004,5.002,2.37568
10005,5.0025,2.35795
10006,5.003,2.35473
10007,5.0035,2.37245
10008,5.004,2.37648
10009,5.0045,2.38293
10010,5.005,2.38293
10011,5.0055,2.39421
10012,5.006,2.38535
10013,5.0065,2.38696
10014,5.007,2.39502
10015,5.0075,2.38857
10016,5.008,2.37165
10017,5.0085,2.3781
10018,5.009,2.40711
10019,5.0095,2.42806
10020,5.01,2.43128
10021,5.0105,2.45385
10022,5.011,2.45546
10023,5.0115,2.45385
10024,5.012,2.47158
10025,5.0125,2.49253
10026,5.013,2.49011
10027,5.0135,2.49011
10028,5.014,2.49495
10029,5.0145,2.50542
10030,5.015,2.50623
10031,5.0155,2.5159
10032,5.016,2.49978
10033,5.0165,2.49978
10034,5.017,2.49897
10035,5.0175,2.49978
10036,5.018,2.48447
10037,5.0185,2.47802
10038,5.019,2.46916
10039,5.0195,2.46755
10040,5.02,2.45385
10041,5.0205,2.44821
10042,5.021,2.44015
10043,5.0215,2.42725
10044,5.022,2.43289
10045,5.0225,2.42564
10046,5.023,2.41516
10047,5.0235,2.43209
10048,5.024,2.42806
10049,5.0245,2.43773
10050,5.025,2.43209
10051,5.0255,2.4337
10052,5.026,2.42967
10053,5.0265,2.43128
10054,5.027,2.44337
10055,5.0275,2.4337
10056,5.028,2.42484
10057,5.0285,2.41516
10058,5.029,2.41839
10059,5.0295,2.39985
10060,5.03,2.38938
10061,5.0305,2.39099
10062,5.031,2.38293
10063,5.0315,2.3926
10064,5.032,2.3926
10065,5.0325,2.39179
10066,5.033,2.38535
10067,5.0335,2.39663
10068,5.034,2.40227
10069,5.0345,2.39985
10070,5.035,2.40227
10071,5.0355,2.42967
10072,5.036,2.43531
10073,5.0365,2.45546
10074,5.037,2.45385
10075,5.0375,2.47319
10076,5.038,2.49736
10077,5.0385,2.503
10078,5.039,2.52799
10079,5.0395,2.51832
10080,5.04,2.51187
10081,5.0405,2.49817
10082,5.041,2.49011
10083,5.0415,2.48769
10084,5.042,2.48447
10085,5.0425,2.47722
10086,5.043,2.44256
10087,5.0435,2.43451
10088,5.044,2.43209
10089,5.0445,2.42725
10090,5.045,2.41758
10091,5.0455,2.39179
10092,5.046,2.4063
10093,5.0465,2.40872
10094,5.047,2.38615
10095,5.0475,2.39663
10096,5.048,2.38293
10097,5.0485,2.38938
10098,5.049,2.39905
10099,5.0495,2.39018
10100,5.05,2.38535
10101,5.0505,2.39099
10102,5.051,2.41758
10103,5.0515,2.41758
10104,5.052,2.43773
10105,5.0525,2.44821
10106,5.053,2.46352
10107,5.0535,2.45788
10108,5.054,2.45868
10109,5.0545,2.46674
10110,5.055,2.47238
10111,5.0555,2.4756
10112,5.056,2.47883
10113,5.0565,2.47641
10114,5.057,2.46996
